,book_title,book_recommendation_urls
3454,Tiger of Mysore,"['https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/the-last-of-the-mohicans-by-james-fenimore-cooper/', 'https://librivox.org/northanger-abbey-by-jane-austen/', 'https://librivox.org/the-faerie-queene-book-1-by-edmund-spenser/', 'https://librivox.org/ivanhoe-by-sir-walter-scott/']"
3455,Man That Corrupted Hadleyburg,"['https://librivox.org/the-dukes-children-by-anthony-trollope/', 'https://librivox.org/john-keats-selected-poems-by-john-keats/', 'https://librivox.org/the-spirit-of-the-border-by-zane-grey/', 'https://librivox.org/the-man-that-corrupted-hadleyburg-by-mark-twain/', 'https://librivox.org/orley-farm-by-anthony-trollope/']"
3456,Eyes Like the Sea,"['https://librivox.org/the-man-who-knew-too-much-by-g-k-chesterton/', 'https://librivox.org/romeo-and-juliet-version-2-by-william-shakespeare/', 'https://librivox.org/faust-part-1-by-johann-wolfgang-von-goethe/', 'https://librivox.org/heart-of-the-world-by-h-rider-haggard/', 'https://librivox.org/red-shadows-by-robert-e-howard/']"
3457,Apologia Pro Vita Sua,"['https://librivox.org/the-eclogues-by-publius-vergilius-maro/', 'https://librivox.org/poems-of-gerard-manley-hopkins/', 'https://librivox.org/the-card-by-arnold-bennett/', 'https://librivox.org/uncle-remus-by-joel-chandler-harris/', 'https://librivox.org/the-railway-bridge-of-the-silvery-tay-by-william-mcgonagall/']"
3458,Tim,"['https://librivox.org/country-of-the-pointed-firs-by-sarah-orne-jewett/', 'https://librivox.org/the-road-to-oz-by-l-frank-baum/', 'https://librivox.org/the-turn-of-the-screw-by-henry-james/', 'https://librivox.org/the-jungle-book-by-rudyard-kipling/', 'https://librivox.org/rewards-and-fairies-by-rudyard-kipling/']"
3459,Exemplary Novels of Miguel de Cervantes Saavedra,"['https://librivox.org/cathay-by-ezra-pound/', 'https://librivox.org/the-adventures-of-sherlock-holmes/', 'https://librivox.org/the-canterbury-tales-by-geoffrey-chaucer/', 'https://librivox.org/king-in-yellow-by-robert-w-chambers/', 'https://librivox.org/the-triumphs-of-eugene-valmont-by-robert-barr/']"
3460,History of New Brunswick,"['https://librivox.org/little-wizard-stories-of-oz-by-l-frank-baum/', 'https://librivox.org/love-conquers-all-by-robert-benchley/', 'https://librivox.org/silas-marner-by-george-eliot/', 'https://librivox.org/the-adventures-of-sherlock-holmes/', 'https://librivox.org/the-flag-goes-by-by-henry-holcomb-bennett/']"
3461,Edgewater People,"['https://librivox.org/a-girl-of-the-limberlost-by-gene-stratton-porter/', 'https://librivox.org/crome-yellow-by-aldous-huxley/', 'https://librivox.org/little-wizard-stories-of-oz-by-l-frank-baum/', 'https://librivox.org/reginald-by-saki/', 'https://librivox.org/the-little-lame-prince-by-miss-mulock/']"
3462,Lessons on Manners for Home and School Use,"['https://librivox.org/the-goop-directory-by-gelett-burgess/', 'https://librivox.org/more-goops-and-how-not-to-be-them-by-gelett-burgess/', 'https://librivox.org/stories-from-the-faerie-queene-by-mary-macleod/', 'https://librivox.org/belinda-by-maria-edgeworth/', 'https://librivox.org/lessons-on-manners-for-home-and-school-use-by-edith-e-wiggin/']"
3463,Fearsome Island,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
3464,Briefless Barrister,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3465,Three Sisters,['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/']
3466,Fidele,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3467,Plain Tales from the Hills,"['https://librivox.org/the-jungle-book-by-rudyard-kipling/', 'https://librivox.org/rewards-and-fairies-by-rudyard-kipling/', 'https://librivox.org/stalky-and-co-by-rudyard-kipling/', 'https://librivox.org/kim-by-rudyard-kipling/', 'https://librivox.org/american-notes-by-rudyard-kipling/', 'https://librivox.org/american-notes-by-charles-dickens/']"
3468,Bible (KJV) 08: Ruth,"['https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/lord-jim-by-joseph-conrad', 'https://librivox.org/anne-of-green-gables-by-lucy-maud-montgomery/', 'https://librivox.org/beowulf/', 'https://librivox.org/sara-crewe-by-frances-hodgson-burnett/']"
3469,Bible (KJV) NT 16: 2 Timothy,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
3470,Outlaws of Ravenhurst,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
3471,Prefaces and Prologues to Famous Books,"['https://librivox.org/sadhana-by-rabindranath-tagore/', 'https://librivox.org/essays-in-radical-empiricism-by-william-james/', 'https://librivox.org/book-of-the-damned-by-charles-fort/', 'https://librivox.org/far-from-the-madding-crowd-by-thomas-hardy/', 'https://librivox.org/seven-wives-and-seven-prisons-by-la-abbott/']"
3472,Songs of a Sentimental Bloke,"['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/']"
3473,"Anna Karenina, Book 6","['https://librivox.org/michael-ohalloran-by-gene-stratton-porter/', 'https://librivox.org/how-to-cook-fish-by-olive-green/', 'https://librivox.org/little-women-by-louisa-may-alcott/', 'https://librivox.org/pygmalion-by-george-bernard-shaw/', 'https://librivox.org/war-and-peace-book-01-by-leo-tolstoy/']"
3474,"Studies in the Psychology of Sex, Volume 1","['https://librivox.org/beyond-good-and-evil-by-friedrich-nietzsche/', 'https://librivox.org/sadhana-by-rabindranath-tagore/', 'https://librivox.org/the-innocents-abroad-by-mark-twain/', 'https://librivox.org/three-short-works-by-gustav-flaubert/', 'https://librivox.org/history-of-england-volume-1-chapter-1/']"
3475,"History of the Thirty Years War, Volume 1","['https://librivox.org/typee-by-herman-melville/', 'https://librivox.org/swanns-way-by-marcel-proust/', 'https://librivox.org/the-story-of-the-middle-ages-by-samuel-b-harding/', 'https://librivox.org/an-enquiry-concerning-human-understanding-by-david-hume/', 'https://librivox.org/plan-and-preface-to-a-dictionary-of-english-by-samuel-johnson/']"
3476,Life (Raleigh Version),"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3477,Jane Austen's Juvenilia,"['https://librivox.org/wives-and-daughters-by-elizabeth-gaskell/', 'https://librivox.org/history-of-england-volume-1-chapter-5/', 'https://librivox.org/northanger-abbey-by-jane-austen/', 'https://librivox.org/our-island-story-part-1-by-he-marshall/', 'https://librivox.org/our-island-story-part-2-by-he-marshall/']"
3478,Journey from This World to the Next,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/narrative-of-arthur-gordon-pym/']"
3479,Creative Chemistry,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
3480,Quest of the Historical Jesus,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
3481,Orley Farm,"['https://librivox.org/uncle-remus-by-joel-chandler-harris/', 'https://librivox.org/the-railway-bridge-of-the-silvery-tay-by-william-mcgonagall/', 'https://librivox.org/the-warden-by-anthony-trollope/', 'https://librivox.org/barchester-towers-by-anthony-trollope/', 'https://librivox.org/the-life-of-samuel-johnson-vol-1-by-james-boswell/']"
3482,Return of Alfred,"['https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/little-wizard-stories-of-oz-by-l-frank-baum/', 'https://librivox.org/love-conquers-all-by-robert-benchley/', 'https://librivox.org/silas-marner-by-george-eliot/', 'https://librivox.org/the-adventures-of-sherlock-holmes/']"
3483,"Grace Harlowe's Junior Year at High School; or, Fast Friends in the Sororities","['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
3484,Stamped Caution,"['https://librivox.org/collected-public-domain-works-of-stanley-g-weinbaum-by-stanley-g-weinbaum/', 'https://librivox.org/this-crowded-earth-by-robert-bloch/', 'https://librivox.org/victory-by-lester-del-rey/', 'https://librivox.org/deathworld-by-harry-harrison/', 'https://librivox.org/the-stars-my-brothers-by-edmond-hamilton/']"
3485,Old Ireland,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3486,Tragical History of Doctor Faustus,"['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/', 'https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/the-odyssey-by-homer/']"
3487,"On the Irrawaddy, A Story of the First Burmese War","['https://librivox.org/floor-games/', 'https://librivox.org/the-mystery-of-a-hansom-cab-by-fergus-hume/', 'https://librivox.org/john-from-weymouth-new-testament/', 'https://librivox.org/erema-by-richard-dodderidge-blackmore/', 'https://librivox.org/personal-memoirs-of-u-s-grant-by-ulysses-s-grant/']"
3488,"In Time of Pestilence, 1593","['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3489,Princess Priscilla's Fortnight,"['https://librivox.org/the-trimmed-lamp-by-o-henry/', 'https://librivox.org/treasure-island-by-robert-louis-stevenson-2/', 'https://librivox.org/eighty-seven-by-pansy/', 'https://librivox.org/all-things-considered-by-g-k-chesterton/', 'https://librivox.org/a-treatise-on-good-works-by-martin-luther/']"
3490,Harold the Dauntless,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
3491,Mother Carey’s Chickens,"['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/']"
3492,Confederate Girl's Diary,"['https://librivox.org/an-international-episode-by-henry-james/', 'https://librivox.org/barbara-frietchie-by-john-greenleaf-whittier/', 'https://librivox.org/main-street-by-sinclair-lewis/', 'https://librivox.org/uncle-remus-by-joel-chandler-harris/', 'https://librivox.org/the-gettysburg-address-by-abraham-lincoln-version-2/', 'https://librivox.org/main-street-by-joyce-kilmer/']"
3493,Grey Fairy Book,"['https://librivox.org/the-blue-fairy-book-by-andrew-lang/', 'https://librivox.org/ball-of-fat-by-guy-de-maupassant/', 'https://librivox.org/the-subjection-of-women-by-john-stuart-mill/', 'https://librivox.org/heroes-of-the-middle-ages-by-eva-march-tappan/', 'https://librivox.org/child-life-in-art-by-estelle-m-hurll/']"
3494,"Man with Two Left Feet, and Other Stories","['https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/', 'https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/poems-every-child-should-know-edited-by-mary-e-burt/', 'https://librivox.org/the-amateur-cracksman-by-ew-hornung/']"
3495,Monsieur Lecoq Part 1: The Inquiry,"['https://librivox.org/a-girl-of-the-limberlost-by-gene-stratton-porter/', 'https://librivox.org/the-rosary-by-florence-louisa-barclay/', 'https://librivox.org/romeo-and-juliet-by-william-shakespeare/', 'https://librivox.org/little-women-by-louisa-may-alcott/', 'https://librivox.org/heart-of-the-world-by-h-rider-haggard/']"
3496,Thing in the Attic,"['https://librivox.org/the-gods-of-mars-by-edgar-rice-burroughs/', 'https://librivox.org/invisible-man-by-h-g-wells/', 'https://librivox.org/the-war-of-the-worlds-by-h-g-wells-group/', 'https://librivox.org/the-warlord-of-mars-by-edgar-rice-burroughs/', 'https://librivox.org/the-island-of-dr-moreau-by-hg-wells/']"
3497,Trawler,"['https://librivox.org/short-story-collection-006/', 'https://librivox.org/life-poem-xxi-a-book-by-emily-dickinson/', 'https://librivox.org/short-story-collection-001/', 'https://librivox.org/short-story-collection-002/', 'https://librivox.org/short-story-collection-003/']"
3498,"Epigram, engraved on the Collar of a Dog","['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/death-be-not-proud-by-john-donne/', 'https://librivox.org/a-noiseless-patient-spider-by-walt-whitman/', 'https://librivox.org/i-do-not-love-thee-by-caroline-norton/']"
3499,Sacred Fount,"['https://librivox.org/that-mainwaring-affair-by-a-maynard-barbour/', 'https://librivox.org/history-of-florence-by-machiavelli-vol-1/', 'https://librivox.org/quiet-hints-to-growing-preachers-by-charles-e-jefferson/', 'https://librivox.org/in-the-year-of-jubilee-by-george-gissing/', 'https://librivox.org/representative-men-by-ralph-waldo-emerson/']"
3500,Short Ghost and Horror Collection 011,"['https://librivox.org/the-adventures-of-sherlock-holmes/', 'https://librivox.org/the-canterbury-tales-by-geoffrey-chaucer/', 'https://librivox.org/king-in-yellow-by-robert-w-chambers/', 'https://librivox.org/raffles-further-adventures-of-the-amateur-cracksman/', 'https://librivox.org/the-circular-staircase-by-mary-roberts-rinehart/']"
